Transaction_ID,Date,Region,Product,Customer_Age,Customer_Gender,Customer_Segment,Sales_Channel,Units_Sold,Unit_Price,Discount,Tax,Revenue,Expenses,Profit,Profit_Margin,Operational_Inefficiency
TXN000193,2024-08-05,Central,Clothing,18,Female,Retail,Offline,9,29.93,3.3,3.41,290.75,172.54,114.8,0.39,Normal
TXN000194,2023-04-09,South,Furniture,21,Female,Enterprise,Offline,3,373.47,82.65,39.63,1741.04,1291.27,410.14,0.24,High
TXN000195,2021-06-24,North,Home Essentials,36,Female,Retail,Mixed,9,324.03,79.22,38.76,3446.77,2331.43,1076.58,0.31,Normal
TXN000196,2022-11-25,North,Clothing,47,Non-Binary,Retail,Offline,3,761.1,191.44,106.01,2067.18,1203.82,757.35,0.37,Normal
TXN000197,2021-06-08,North,Clothing,18,Female,Enterprise,Offline,3,773.4,142.5,92.16,3211.52,1658.33,1461.03,0.45,Normal
TXN000198,2023-03-29,West,Home Essentials,65,Female,Enterprise,Offline,6,430.38,95.55,63.72,4016.39,3052.96,899.71,0.22,High
TXN000199,2024-09-18,West,Home Essentials,36,Male,Retail,Offline,8,976.36,132.96,80.57,6815.98,3942.74,2792.67,0.41,Normal
TXN000200,2023-06-20,South,Home Essentials,69,Male,Enterprise,Offline,5,265.08,22.87,31.35,1935.67,1213.83,690.49,0.36,Normal
TXN000201,2023-01-14,North,Groceries,38,Non-Binary,Wholesale,Offline,8,182.44,16.06,10.83,2155.4,1325.71,818.86,0.38,Normal
TXN000202,2024-12-24,North,Furniture,39,Female,Enterprise,Online,8,818.03,49.68,105.45,8903.33,6012.05,2785.83,0.31,Normal
TXN000203,2021-07-31,Central,Electronics,67,Non-Binary,Retail,Online,5,519.91,56.42,58.78,2912.72,1820.29,1033.65,0.35,Normal
TXN000204,2021-11-12,Central,Clothing,19,Female,Enterprise,Online,9,211.41,45.43,31.21,1682.81,1271.66,379.94,0.23,High
TXN000205,2021-07-10,South,Electronics,23,Non-Binary,Enterprise,Offline,8,346.28,95.99,26.94,2857.51,1721.76,1108.81,0.39,Normal
TXN000206,2024-05-16,North,Home Essentials,38,Female,Retail,Online,8,112.76,27.99,10.14,1256.49,896.09,350.26,0.28,High
TXN000207,2022-10-09,South,Furniture,50,Male,Enterprise,Mixed,9,702.29,169.68,107.34,4817.62,2543.42,2166.86,0.45,Normal
TXN000208,2021-10-07,Central,Furniture,36,Non-Binary,Retail,Mixed,9,506.86,140.58,52.02,3306.05,1832.9,1421.13,0.43,Normal
TXN000209,2022-03-06,Central,Groceries,44,Male,Retail,Mixed,6,572.98,61.3,105.68,5986.09,4028.32,1852.09,0.31,Normal
TXN000210,2022-11-17,West,Home Essentials,54,Female,Retail,Online,7,92.85,6.01,6.87,703.0,372.72,323.41,0.46,Normal
TXN000211,2024-07-01,South,Clothing,46,Non-Binary,Retail,Offline,6,705.33,109.32,109.74,5348.7,3283.4,1955.56,0.37,Normal
TXN000212,2024-04-28,South,Groceries,45,Male,Wholesale,Mixed,3,307.95,44.39,21.99,1537.1,1185.05,330.06,0.21,High
TXN000213,2023-09-25,North,Home Essentials,51,Male,Wholesale,Online,4,176.81,35.25,18.25,567.63,330.38,219.0,0.39,Normal
TXN000214,2024-12-26,North,Groceries,18,Male,Retail,Online,5,436.19,74.45,30.22,2650.83,1620.05,1000.56,0.38,Normal
TXN000215,2023-09-16,West,Electronics,65,Female,Enterprise,Offline,2,857.47,203.29,103.97,1329.33,790.06,435.3,0.33,Normal
TXN000216,2024-07-21,East,Home Essentials,42,Non-Binary,Wholesale,Offline,9,384.1,95.68,58.89,3445.1,2143.16,1243.05,0.36,Normal
TXN000217,2024-03-09,East,Clothing,38,Male,Retail,Online,6,126.85,24.64,10.54,1204.3,930.07,263.69,0.22,High
TXN000218,2023-10-03,East,Clothing,51,Female,Wholesale,Offline,4,943.33,96.18,187.59,3389.87,1816.84,1385.44,0.41,Normal
TXN000219,2024-02-05,South,Home Essentials,43,Female,Retail,Offline,2,646.42,174.28,60.96,1690.64,882.76,746.92,0.44,Normal
TXN000220,2023-06-08,South,Groceries,53,Female,Wholesale,Offline,3,315.55,36.63,46.19,1419.81,737.33,636.29,0.45,Normal
TXN000221,2020-07-08,Central,Furniture,52,Non-Binary,Retail,Offline,6,591.28,142.7,58.85,3863.96,3073.01,732.1,0.19,High
TXN000222,2023-06-02,South,Home Essentials,40,Female,Wholesale,Offline,3,108.51,19.21,10.15,466.99,341.95,114.89,0.25,High
TXN000223,2023-11-09,South,Clothing,34,Female,Wholesale,Online,6,572.98,108.39,50.42,3093.76,2198.59,844.75,0.27,High
TXN000224,2023-11-01,South,Electronics,64,Non-Binary,Enterprise,Mixed,6,822.94,74.3,97.24,4809.04,3485.34,1226.46,0.26,High
TXN000225,2023-07-30,West,Clothing,59,Non-Binary,Wholesale,Online,8,155.6,29.98,29.29,1270.69,683.44,557.96,0.44,Normal
TXN000226,2021-09-24,South,Furniture,29,Female,Enterprise,Online,4,837.93,216.75,97.2,2493.1,1487.91,907.99,0.36,Normal
TXN000227,2021-09-19,North,Clothing,61,Female,Wholesale,Online,3,561.84,89.48,90.17,1431.52,881.12,460.23,0.32,Normal
TXN000228,2022-08-30,North,Furniture,37,Male,Retail,Online,7,208.52,27.29,23.43,1361.01,870.22,467.36,0.34,Normal
TXN000229,2024-11-03,Central,Home Essentials,56,Non-Binary,Enterprise,Online,4,227.07,26.62,33.87,869.48,452.06,383.55,0.44,Normal
TXN000230,2023-07-06,West,Clothing,44,Non-Binary,Wholesale,Offline,8,885.47,148.79,78.29,8612.12,5115.96,3417.87,0.4,Normal
TXN000231,2023-10-14,North,Groceries,59,Male,Enterprise,Mixed,7,486.24,54.28,90.25,3062.88,1823.91,1148.72,0.38,Normal
TXN000232,2021-12-10,West,Groceries,54,Female,Retail,Offline,5,297.19,47.45,58.19,1652.23,1221.36,372.68,0.23,High
TXN000233,2024-01-19,West,Clothing,37,Female,Retail,Mixed,5,267.43,46.61,39.6,1833.51,1091.08,702.83,0.38,Normal
TXN000234,2023-12-05,Central,Clothing,69,Female,Retail,Online,3,412.13,38.2,27.3,1439.94,978.39,434.25,0.3,Normal
TXN000235,2021-10-10,West,Electronics,28,Female,Retail,Online,7,782.16,206.4,55.12,4055.81,2607.51,1393.18,0.34,Normal
TXN000236,2020-11-13,South,Clothing,45,Male,Retail,Online,8,46.2,10.63,6.72,323.88,215.53,101.63,0.31,Normal
TXN000237,2024-08-27,West,Electronics,19,Non-Binary,Enterprise,Online,7,125.54,31.93,6.96,709.03,358.99,343.08,0.48,Normal
TXN000238,2023-06-02,Central,Electronics,41,Non-Binary,Enterprise,Online,7,455.79,121.14,32.14,4083.38,2992.88,1058.36,0.26,High
TXN000239,2023-06-11,Central,Electronics,33,Female,Wholesale,Online,11,909.58,161.34,123.1,13768.27,7993.73,5651.44,0.41,Normal
TXN000240,2021-11-14,Central,Electronics,29,Male,Wholesale,Online,5,885.93,240.09,156.75,3675.4,2398.05,1120.6,0.3,Normal
TXN000241,2021-10-25,North,Home Essentials,33,Female,Retail,Mixed,5,785.61,156.2,69.54,3282.17,2498.11,714.52,0.22,High
TXN000242,2023-10-29,South,Groceries,53,Female,Retail,Online,6,979.26,284.04,140.53,4413.12,2218.04,2054.55,0.47,Normal
TXN000243,2024-08-22,North,Electronics,19,Male,Enterprise,Online,7,125.41,19.74,12.3,818.97,508.49,298.18,0.36,Normal
TXN000244,2024-06-19,East,Groceries,42,Male,Retail,Online,5,885.77,216.57,108.04,5348.03,4070.49,1169.5,0.22,High
TXN000245,2024-02-04,South,Electronics,46,Non-Binary,Retail,Mixed,7,39.61,5.45,2.17,426.43,311.2,113.06,0.27,High
TXN000246,2023-06-10,West,Groceries,45,Non-Binary,Retail,Mixed,8,426.76,34.97,75.21,5268.34,3454.42,1738.71,0.33,Normal
TXN000247,2024-09-11,Central,Clothing,27,Female,Wholesale,Online,5,241.02,64.06,46.59,907.64,483.86,377.19,0.42,Normal
TXN000248,2023-02-10,East,Clothing,62,Female,Enterprise,Offline,5,375.61,84.4,36.95,2656.29,1550.38,1068.96,0.4,Normal
TXN000249,2024-02-29,South,Groceries,40,Non-Binary,Wholesale,Mixed,6,974.49,190.67,171.41,9073.73,5757.64,3144.68,0.35,Normal
TXN000250,2021-03-17,North,Electronics,49,Male,Retail,Online,4,342.45,98.52,22.62,1934.73,1104.52,807.59,0.42,Normal
TXN000251,2021-07-17,Central,Home Essentials,48,Female,Retail,Mixed,1,636.96,157.42,122.52,656.09,332.35,201.22,0.31,Normal
TXN000252,2023-07-15,North,Groceries,36,Female,Wholesale,Offline,6,694.59,47.27,137.88,5378.64,4288.61,952.15,0.18,High
TXN000253,2024-03-13,South,Furniture,32,Male,Wholesale,Online,6,558.56,33.93,29.47,6218.53,3986.51,2202.55,0.35,Normal
TXN000254,2023-11-10,South,Home Essentials,50,Female,Enterprise,Mixed,2,109.17,21.21,7.77,196.2,120.59,67.84,0.35,Normal
TXN000255,2023-11-11,East,Furniture,34,Male,Retail,Offline,3,858.9,140.89,111.61,2414.34,1671.33,631.4,0.26,Normal
TXN000256,2023-02-10,West,Groceries,69,Non-Binary,Retail,Mixed,8,791.56,49.71,106.25,10826.94,7423.61,3297.08,0.3,Normal
TXN000257,2024-06-24,North,Electronics,53,Non-Binary,Wholesale,Mixed,5,754.52,56.21,104.16,5432.26,2814.83,2513.27,0.46,Normal
TXN000258,2024-07-06,East,Furniture,37,Non-Binary,Enterprise,Online,7,912.26,123.54,56.02,8020.59,4589.58,3374.99,0.42,Normal
TXN000259,2022-08-09,Central,Groceries,26,Non-Binary,Enterprise,Online,10,360.43,56.54,63.63,3623.46,2139.61,1420.22,0.39,Normal
TXN000260,2023-01-09,West,Home Essentials,55,Non-Binary,Retail,Mixed,5,584.55,134.73,104.65,3547.18,2360.1,1082.43,0.31,Normal
TXN000261,2021-11-29,East,Electronics,20,Female,Retail,Offline,4,787.61,190.54,133.18,2957.39,2327.06,497.15,0.17,High
TXN000262,2020-04-22,North,Furniture,19,Non-Binary,Wholesale,Online,6,455.55,83.52,72.24,4387.04,3052.35,1262.45,0.29,Normal
TXN000263,2020-01-02,South,Groceries,35,Female,Retail,Mixed,7,963.78,83.48,51.2,9349.2,7272.36,2025.64,0.22,High
TXN000264,2021-10-03,Central,Electronics,40,Female,Wholesale,Mixed,4,851.71,118.28,148.7,2934.82,2332.04,454.08,0.15,High
TXN000265,2020-08-07,North,Electronics,36,Male,Retail,Online,9,540.01,136.03,27.59,4360.03,2269.26,2063.18,0.47,Normal
TXN000266,2024-05-08,West,Clothing,24,Female,Retail,Online,10,164.38,45.75,12.45,2251.71,1480.76,758.5,0.34,Normal
TXN000267,2022-05-04,West,Electronics,52,Female,Retail,Mixed,7,513.61,64.76,35.32,6040.79,3627.75,2377.72,0.39,Normal
TXN000268,2024-10-25,South,Groceries,67,Non-Binary,Enterprise,Online,5,222.81,14.25,35.1,1091.28,647.45,408.73,0.37,Normal
TXN000269,2023-06-02,South,Home Essentials,37,Non-Binary,Retail,Mixed,8,418.45,49.85,31.5,5140.16,2987.42,2121.24,0.41,Normal
TXN000270,2021-01-19,Central,Clothing,37,Male,Retail,Offline,5,280.23,71.55,39.91,1732.71,999.63,693.17,0.4,Normal
TXN000271,2023-11-27,Central,Groceries,36,Male,Enterprise,Online,5,816.68,122.1,57.62,4250.07,2791.9,1400.55,0.33,Normal
TXN000272,2024-07-19,South,Groceries,58,Female,Enterprise,Online,6,274.21,22.84,41.9,2026.21,1613.66,370.65,0.18,High
TXN000273,2023-02-27,South,Groceries,33,Male,Retail,Mixed,3,599.64,132.98,110.87,2688.39,1736.77,840.75,0.31,Normal
TXN000274,2022-12-12,West,Furniture,55,Non-Binary,Enterprise,Online,4,71.13,18.35,11.8,282.77,197.51,73.46,0.26,Normal
TXN000275,2024-09-03,South,Furniture,38,Non-Binary,Enterprise,Offline,8,758.86,157.97,71.27,5057.48,3332.53,1653.68,0.33,Normal
TXN000276,2021-12-30,East,Home Essentials,46,Non-Binary,Enterprise,Mixed,6,459.91,112.74,72.85,3106.6,2386.05,647.7,0.21,High
TXN000277,2024-08-22,North,Groceries,61,Female,Enterprise,Offline,6,427.63,111.8,85.18,2098.07,1184.69,828.2,0.39,Normal
TXN000278,2024-09-29,South,Furniture,55,Female,Wholesale,Offline,3,446.54,52.96,67.21,1180.79,626.81,486.77,0.41,Normal
TXN000279,2023-12-10,Central,Furniture,62,Male,Retail,Offline,7,718.53,160.16,49.65,5171.7,3270.14,1851.91,0.36,Normal
TXN000280,2020-09-03,East,Furniture,41,Non-Binary,Wholesale,Offline,8,442.54,112.66,59.42,2776.48,1872.35,844.71,0.3,Normal
TXN000281,2022-04-15,Central,Home Essentials,54,Female,Retail,Mixed,6,742.71,39.44,83.22,8380.41,4580.83,3716.36,0.44,Normal
TXN000282,2024-01-02,East,Home Essentials,46,Female,Enterprise,Online,8,297.29,75.31,23.48,2694.32,1854.37,816.47,0.3,Normal
TXN000283,2020-07-21,South,Groceries,48,Male,Wholesale,Offline,7,961.35,217.76,74.4,6908.22,3986.01,2847.81,0.41,Normal
TXN000284,2023-04-22,North,Clothing,62,Non-Binary,Enterprise,Offline,4,520.27,98.05,88.77,3324.46,1752.54,1483.15,0.45,Normal
TXN000285,2020-05-02,Central,Groceries,69,Non-Binary,Enterprise,Mixed,5,591.91,30.16,43.56,5412.91,4194.25,1175.1,0.22,High
TXN000286,2021-02-04,East,Furniture,56,Male,Enterprise,Offline,8,701.12,51.1,135.07,9273.71,4755.38,4383.26,0.47,Normal
TXN000287,2022-02-05,West,Furniture,29,Male,Retail,Offline,3,592.97,82.18,112.83,2743.56,1412.57,1218.16,0.44,Normal
TXN000288,2020-10-20,South,Electronics,47,Male,Enterprise,Offline,9,572.82,54.69,105.27,4803.4,3820.87,877.26,0.18,High
TXN000289,2020-10-06,North,Groceries,21,Male,Retail,Offline,6,22.37,2.12,1.73,121.85,73.73,46.39,0.38,Normal
TXN000290,2022-06-02,South,Furniture,47,Non-Binary,Retail,Online,2,470.38,59.09,51.02,1433.87,961.24,421.61,0.29,Normal
TXN000291,2024-06-21,West,Furniture,22,Non-Binary,Enterprise,Offline,5,869.45,45.19,106.79,6517.44,3631.98,2778.67,0.43,Normal
TXN000292,2020-07-16,North,Clothing,33,Male,Retail,Mixed,3,925.36,72.86,144.12,3499.09,2202.94,1152.03,0.33,Normal
TXN000293,2022-09-08,West,Electronics,44,Female,Wholesale,Online,6,302.48,47.26,27.68,1589.29,829.99,731.62,0.46,Normal
TXN000294,2024-03-14,South,Groceries,21,Female,Retail,Mixed,7,714.12,155.18,50.66,7739.54,3931.37,3757.51,0.49,Normal
TXN000295,2022-01-21,East,Home Essentials,25,Non-Binary,Enterprise,Online,8,861.34,143.43,123.87,9630.55,7703.13,1803.55,0.19,High
TXN000296,2020-05-23,South,Groceries,65,Non-Binary,Enterprise,Online,4,451.51,133.26,59.64,2301.13,1291.88,949.61,0.41,Normal
TXN000297,2021-08-31,South,Groceries,25,Male,Wholesale,Offline,6,605.91,35.17,76.62,3658.77,2253.72,1328.43,0.36,Normal
TXN000298,2023-05-09,South,Clothing,34,Female,Wholesale,Offline,4,647.12,143.9,38.56,3820.63,2590.06,1192.01,0.31,Normal
TXN000299,2023-02-21,Central,Groceries,63,Non-Binary,Retail,Mixed,9,950.03,201.0,126.63,12742.0,8350.02,4265.35,0.33,Normal
TXN000300,2020-07-05,West,Clothing,61,Female,Retail,Online,7,492.39,108.76,40.85,3924.21,2387.2,1496.16,0.38,Normal
TXN000301,2023-09-11,West,Clothing,20,Male,Wholesale,Online,6,782.72,120.66,87.76,4086.05,2067.92,1930.37,0.47,Normal
TXN000302,2021-04-08,West,Furniture,44,Non-Binary,Enterprise,Offline,7,203.19,29.48,20.83,2427.84,1580.0,827.01,0.34,Normal
TXN000303,2023-10-04,Central,Home Essentials,69,Non-Binary,Enterprise,Online,9,594.04,158.67,80.27,3921.4,3072.17,768.96,0.2,High
TXN000304,2024-11-29,East,Clothing,51,Female,Wholesale,Offline,9,466.61,41.71,48.56,4763.55,3438.95,1276.04,0.27,High
TXN000305,2021-10-21,South,Electronics,62,Female,Wholesale,Offline,5,245.13,30.92,31.13,1103.26,788.92,283.21,0.26,High
TXN000306,2022-02-02,East,Electronics,38,Non-Binary,Enterprise,Mixed,2,33.33,2.92,6.03,107.59,84.35,17.21,0.16,High
TXN000307,2022-08-12,Central,Home Essentials,60,Female,Enterprise,Offline,9,599.31,49.12,100.58,5805.49,3237.45,2467.46,0.43,Normal
TXN000308,2021-02-06,West,Clothing,41,Female,Retail,Offline,7,812.99,121.91,149.09,8694.85,6885.52,1660.24,0.19,High
TXN000309,2023-10-01,South,Home Essentials,61,Male,Wholesale,Online,3,811.01,226.91,135.37,1752.31,1392.7,224.24,0.13,High
TXN000310,2024-03-14,North,Furniture,67,Female,Wholesale,Mixed,8,401.74,111.38,44.72,4594.93,2977.94,1572.27,0.34,Normal
TXN000311,2020-05-26,North,Electronics,58,Non-Binary,Wholesale,Mixed,3,197.21,42.54,27.52,829.13,607.85,193.76,0.23,High
TXN000312,2023-03-17,East,Groceries,46,Male,Enterprise,Mixed,9,944.46,164.94,138.88,13911.18,7049.98,6722.32,0.48,Normal
TXN000313,2022-05-13,West,Electronics,56,Non-Binary,Retail,Offline,7,394.08,76.73,55.49,4168.18,3296.66,816.03,0.2,High
TXN000314,2024-09-30,North,Clothing,23,Male,Enterprise,Mixed,6,360.83,76.32,52.55,1707.07,1084.95,569.57,0.33,Normal
TXN000315,2021-05-03,East,Home Essentials,31,Male,Wholesale,Offline,7,622.54,108.85,90.38,6929.74,5523.29,1316.07,0.19,High
TXN000316,2022-07-17,Central,Electronics,67,Female,Wholesale,Offline,6,451.28,82.24,68.65,3029.45,1906.67,1054.13,0.35,Normal
TXN000317,2024-07-21,East,Groceries,31,Female,Wholesale,Offline,7,356.98,89.73,54.7,2482.85,1731.88,696.27,0.28,Normal
TXN000318,2021-07-04,East,Groceries,54,Non-Binary,Wholesale,Offline,3,338.46,88.01,46.79,1110.86,594.73,469.34,0.42,Normal
TXN000319,2020-12-03,East,Home Essentials,69,Female,Wholesale,Mixed,3,404.4,72.98,35.88,1268.56,693.16,539.52,0.43,Normal
TXN000320,2022-05-21,South,Home Essentials,41,Male,Enterprise,Mixed,11,691.62,134.58,87.95,11198.38,7103.38,4007.05,0.36,Normal
TXN000321,2021-10-02,East,Electronics,30,Female,Retail,Online,6,31.28,2.92,3.8,170.18,104.55,61.83,0.36,Normal
TXN000322,2024-12-07,East,Clothing,18,Non-Binary,Wholesale,Mixed,7,218.85,31.42,34.16,1715.02,920.64,760.22,0.44,Normal
TXN000323,2021-04-17,South,Furniture,29,Male,Wholesale,Online,5,270.52,50.26,48.84,2182.49,1116.27,1017.38,0.47,Normal
TXN000324,2020-05-30,South,Groceries,68,Non-Binary,Wholesale,Mixed,5,999.57,159.69,180.72,7382.68,5377.73,1824.23,0.25,High
TXN000325,2023-12-09,Central,Home Essentials,59,Female,Enterprise,Mixed,11,886.39,214.55,74.76,9719.18,5371.53,4272.89,0.44,Normal
TXN000326,2023-08-14,West,Furniture,41,Male,Enterprise,Mixed,5,432.77,45.08,52.42,2247.85,1711.54,483.89,0.22,High
TXN000327,2024-06-22,North,Furniture,54,Non-Binary,Wholesale,Offline,6,707.2,75.77,127.96,5959.06,3718.18,2112.92,0.35,Normal
TXN000328,2020-09-19,North,Furniture,37,Female,Wholesale,Mixed,7,251.01,70.66,35.01,1273.23,801.72,436.5,0.34,Normal
TXN000329,2024-11-22,East,Clothing,23,Female,Wholesale,Mixed,4,940.3,73.74,146.38,4144.8,2444.36,1554.06,0.37,Normal
TXN000330,2020-05-23,Central,Home Essentials,29,Non-Binary,Wholesale,Online,4,929.48,101.86,150.02,5984.16,3441.58,2392.56,0.4,Normal
TXN000331,2020-12-11,East,Groceries,38,Male,Wholesale,Mixed,3,178.72,42.01,10.96,549.31,333.19,205.16,0.37,Normal
TXN000332,2021-09-15,North,Home Essentials,20,Non-Binary,Enterprise,Offline,7,929.83,168.61,103.39,5425.86,4029.26,1293.21,0.24,High
TXN000333,2022-10-13,South,Electronics,44,Female,Wholesale,Mixed,11,422.23,33.93,52.79,4318.61,3043.08,1222.74,0.28,High
TXN000334,2024-05-14,West,Groceries,63,Non-Binary,Wholesale,Online,8,502.45,106.2,99.43,5911.35,4597.82,1214.1,0.21,High
TXN000335,2022-05-30,Central,Home Essentials,53,Female,Wholesale,Mixed,7,698.62,73.5,126.46,7724.95,5006.96,2591.53,0.34,Normal
TXN000336,2020-01-02,South,Groceries,34,Male,Enterprise,Mixed,6,489.07,47.82,95.48,4016.82,2980.01,941.33,0.23,High
TXN000337,2022-06-15,West,Electronics,66,Non-Binary,Wholesale,Online,7,581.46,70.29,90.92,5868.64,3285.56,2492.16,0.42,Normal
TXN000338,2023-08-20,Central,Groceries,63,Male,Enterprise,Mixed,10,458.61,66.09,56.12,4410.62,2292.17,2062.33,0.47,Normal
TXN000339,2020-09-10,Central,Furniture,32,Non-Binary,Retail,Online,6,85.86,23.68,16.97,383.76,221.47,145.32,0.38,Normal
TXN000340,2024-08-02,North,Clothing,56,Female,Enterprise,Online,8,559.47,99.06,79.77,4547.51,3412.78,1054.96,0.23,High
TXN000341,2021-03-28,South,Electronics,21,Male,Wholesale,Offline,9,68.26,6.33,9.0,1113.99,880.24,224.75,0.2,High
TXN000342,2022-11-26,Central,Groceries,34,Female,Enterprise,Offline,2,118.47,34.62,23.58,204.03,145.31,35.14,0.17,High
TXN000343,2023-03-29,Central,Electronics,55,Non-Binary,Wholesale,Online,4,693.48,101.09,92.03,4737.27,2953.25,1691.99,0.36,Normal
TXN000344,2022-10-11,West,Furniture,28,Female,Enterprise,Offline,6,480.14,136.83,38.23,2075.85,1546.93,490.69,0.24,High
TXN000345,2020-01-09,North,Clothing,29,Non-Binary,Enterprise,Offline,7,549.05,78.07,61.94,5199.66,3603.69,1534.03,0.3,Normal
TXN000346,2023-06-10,East,Electronics,64,Male,Retail,Online,6,184.93,13.24,23.89,1731.52,912.86,794.77,0.46,Normal
TXN000347,2023-01-27,North,Furniture,49,Female,Enterprise,Mixed,7,691.49,144.57,121.52,6600.67,5149.45,1329.7,0.2,High
TXN000348,2024-08-09,East,Furniture,44,Female,Retail,Mixed,4,90.48,25.74,11.18,307.03,166.4,129.45,0.42,Normal
TXN000349,2022-03-26,South,Furniture,61,Non-Binary,Retail,Mixed,4,268.26,60.45,39.19,1660.08,1057.32,563.57,0.34,Normal
TXN000350,2020-07-26,South,Groceries,60,Non-Binary,Enterprise,Offline,6,904.93,54.49,172.43,6569.65,5230.52,1166.7,0.18,High
TXN000351,2023-02-28,Central,Home Essentials,44,Non-Binary,Enterprise,Offline,2,45.16,5.15,7.51,154.03,91.21,55.31,0.36,Normal
TXN000352,2021-02-07,South,Electronics,66,Male,Enterprise,Mixed,7,750.97,144.9,95.43,7654.46,4150.54,3408.49,0.45,Normal
TXN000353,2020-05-31,Central,Home Essentials,57,Female,Retail,Online,8,175.4,9.02,19.23,2330.15,1653.04,657.88,0.28,High
TXN000354,2020-02-23,North,Furniture,61,Non-Binary,Wholesale,Online,8,836.55,153.94,121.78,10379.39,6283.26,3974.35,0.38,Normal
TXN000355,2023-02-17,South,Home Essentials,46,Non-Binary,Wholesale,Online,6,615.64,154.1,121.82,5172.13,3447.51,1602.8,0.31,Normal
TXN000356,2024-08-23,North,Furniture,26,Female,Retail,Offline,7,53.1,15.77,7.81,287.94,219.97,60.16,0.21,High
TXN000357,2021-09-19,North,Furniture,60,Male,Retail,Mixed,8,28.33,5.2,2.27,186.93,102.74,81.92,0.44,Normal
TXN000358,2021-08-09,South,Clothing,20,Female,Enterprise,Online,7,583.9,128.4,46.43,3801.83,2477.04,1278.36,0.34,Normal
TXN000359,2024-07-06,North,Clothing,56,Non-Binary,Enterprise,Mixed,9,797.95,70.58,51.74,9510.06,5092.72,4365.6,0.46,Normal
TXN000360,2023-12-14,South,Home Essentials,46,Female,Wholesale,Mixed,4,719.81,57.14,54.95,3593.68,2377.6,1161.13,0.32,Normal
TXN000361,2023-12-16,South,Electronics,38,Non-Binary,Wholesale,Offline,8,309.61,65.25,57.23,2682.73,2024.93,600.57,0.22,High
TXN000362,2020-04-13,South,Home Essentials,52,Non-Binary,Wholesale,Online,5,729.49,65.68,69.68,6598.29,4658.29,1870.32,0.28,High
TXN000363,2020-09-10,East,Electronics,65,Female,Enterprise,Offline,5,292.36,70.42,17.42,1141.46,636.04,488.0,0.43,Normal
TXN000364,2023-06-04,North,Home Essentials,27,Female,Enterprise,Mixed,9,505.16,112.78,77.72,6102.13,4271.58,1752.83,0.29,High
TXN000365,2023-02-09,West,Groceries,40,Male,Retail,Mixed,10,236.76,33.85,13.37,3688.33,2355.66,1319.3,0.36,Normal
TXN000366,2021-05-24,South,Groceries,56,Non-Binary,Enterprise,Mixed,9,133.32,28.94,7.08,1698.14,1035.43,655.63,0.39,Normal
TXN000367,2024-02-05,North,Electronics,42,Non-Binary,Wholesale,Online,3,961.03,137.28,93.83,4424.53,2465.19,1865.51,0.42,Normal
TXN000368,2020-04-08,Central,Clothing,41,Non-Binary,Retail,Online,11,655.29,134.18,33.62,11438.95,6724.62,4680.71,0.41,Normal
TXN000369,2020-06-01,South,Electronics,37,Non-Binary,Enterprise,Online,5,239.66,51.51,30.52,1639.86,838.2,771.14,0.47,Normal
TXN000370,2022-07-02,South,Home Essentials,32,Non-Binary,Wholesale,Mixed,6,140.67,32.03,21.79,974.95,748.95,204.21,0.21,High
TXN000371,2022-05-27,West,Furniture,38,Female,Enterprise,Mixed,5,272.29,49.44,22.05,1991.04,1182.07,786.92,0.4,Normal
